CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M
CUST-1963,45,One Year,Electronic Check,32.03,1386.87,3,21,1,1,21.99
CUST-1964,30,One Year,Credit Card,43.07,1167.58,1,33,1,0,520.18
CUST-1965,16,Month-to-Month,Mailed Check,55.07,838.85,7,32,1,1,80.25
CUST-1966,40,Month-to-Month,Credit Card,95.77,3911.29,2,8,0,1,51.76
CUST-1967,19,Month-to-Month,Credit Card,78.24,1515.72,2,2,0,1,116.86
CUST-1968,18,Month-to-Month,Electronic Check,88.9,1558.92,2,1,1,1,104.08
CUST-1969,1,Two Year,Electronic Check,76.7,74.47,2,3,1,0,901.39
CUST-1970,47,Month-to-Month,Credit Card,88.36,4098.63,0,15,0,1,152.74
CUST-1971,66,Two Year,Credit Card,20.28,1248.68,2,32,0,0,252.24
CUST-1972,38,Month-to-Month,Electronic Check,113.09,4206.77,1,8,1,1,178.7
CUST-1973,51,Month-to-Month,Credit Card,31.09,1429.66,1,39,0,1,38.19
CUST-1974,63,One Year,Mailed Check,60.62,3709.58,3,37,1,0,761.89
CUST-1975,4,Two Year,Electronic Check,97.1,369.14,2,17,0,1,150.32
CUST-1976,1,Month-to-Month,Credit Card,63.52,63.6,0,15,0,1,83.92
CUST-1977,8,Month-to-Month,Electronic Check,114.68,913.54,3,7,1,1,62.56
CUST-1978,29,Month-to-Month,Credit Card,66.76,1853.03,3,22,0,1,98.13
CUST-1979,55,Month-to-Month,Electronic Check,107.49,5327.2,2,35,0,1,156.13
CUST-1980,3,Month-to-Month,Bank Transfer,101.08,284.39,2,2,0,1,72.39
CUST-1981,32,Month-to-Month,Electronic Check,118.1,3760.31,1,14,1,1,120.87
CUST-1982,10,Month-to-Month,Mailed Check,112.65,1026.08,1,37,0,1,155.33
CUST-1983,34,One Year,Bank Transfer,109.81,3420.47,1,32,0,1,77.76
CUST-1984,55,Month-to-Month,Electronic Check,93.16,5108.71,3,17,1,1,165.74
CUST-1985,32,Month-to-Month,Mailed Check,56.7,1838.65,4,22,0,1,30.69
CUST-1986,50,Month-to-Month,Mailed Check,30.61,1451.27,5,42,0,1,20.03
CUST-1987,7,One Year,Electronic Check,88.86,605.51,1,2,0,1,59.91
CUST-1988,8,Two Year,Credit Card,117.87,982.43,3,29,1,1,152.31
CUST-1989,65,Month-to-Month,Electronic Check,92.66,6274.85,1,44,0,1,132.52
CUST-1990,57,One Year,Mailed Check,112.87,6086.98,2,16,0,1,124.79
CUST-1991,67,Month-to-Month,Mailed Check,100.43,6873.47,4,31,0,1,93.7
CUST-1992,59,Month-to-Month,Mailed Check,36.31,2118.92,2,6,1,1,62.23
CUST-1993,54,Month-to-Month,Electronic Check,44.92,2538.04,1,38,1,1,27.06
CUST-1994,67,Month-to-Month,Mailed Check,54.19,3527.77,2,13,0,1,49.88
CUST-1995,51,One Year,Mailed Check,36.83,1908.77,0,14,0,0,469.51
CUST-1996,8,Two Year,Bank Transfer,78.17,634.88,3,43,1,1,40.71
CUST-1997,34,Month-to-Month,Credit Card,117.55,3895.24,3,11,0,1,121.08
CUST-1998,35,One Year,Mailed Check,96.15,3430.35,3,7,1,0,1230.24
CUST-1999,32,One Year,Electronic Check,62.34,1873.5,3,15,0,0,757.06
CUST-2000,46,Month-to-Month,Electronic Check,20.45,863.88,3,40,1,1,35.41
CUST-2001,16,Month-to-Month,Electronic Check,51.33,791.53,1,33,0,1,38.21
CUST-2002,68,Month-to-Month,Electronic Check,72.68,5147.56,1,23,1,1,121.4
CUST-2003,37,Month-to-Month,Electronic Check,52.43,1891.63,1,28,0,1,79.3
CUST-2004,54,Month-to-Month,Electronic Check,31.1,1671.49,0,15,0,1,30.78
CUST-2005,14,Month-to-Month,Electronic Check,64.28,894.18,0,4,0,1,84.84
CUST-2006,55,Month-to-Month,Electronic Check,45.33,2293.41,3,4,0,1,52.88
CUST-2007,48,One Year,Electronic Check,110.92,5103.44,3,29,0,1,76.82
CUST-2008,7,One Year,Electronic Check,30.18,212.54,1,4,0,1,56.16
CUST-2009,7,Two Year,Electronic Check,24.92,182.43,1,42,1,1,33.75
CUST-2010,33,Month-to-Month,Mailed Check,20.53,626.82,2,12,0,1,37.37
CUST-2011,23,One Year,Mailed Check,52.81,1167.95,4,34,1,1,91.66
CUST-2012,19,Two Year,Electronic Check,86.04,1494.6,2,24,0,1,53.32
CUST-2013,19,One Year,Mailed Check,93.04,1655.25,2,13,0,1,75.45
CUST-2014,36,Month-to-Month,Electronic Check,65.33,2249.61,2,43,0,1,46.9
CUST-2015,29,One Year,Electronic Check,88.43,2515.99,1,25,1,0,993.99
CUST-2016,60,Month-to-Month,Electronic Check,55.99,3139.64,5,17,1,1,100.43
CUST-2017,2,Month-to-Month,Mailed Check,86.78,162.13,5,19,0,1,112.12
CUST-2018,1,Month-to-Month,Bank Transfer,24.06,24.46,0,33,1,1,15.79
CUST-2019,47,One Year,Electronic Check,59.08,2900.04,0,6,0,0,623.62
CUST-2020,69,Month-to-Month,Electronic Check,99.08,6484.73,2,9,0,1,170.45
CUST-2021,20,Two Year,Credit Card,100.3,2012.42,1,14,0,0,1226.3
CUST-2022,11,One Year,Electronic Check,91.61,945.95,1,16,0,0,1219.06
CUST-2023,2,Month-to-Month,Electronic Check,40.42,84.01,0,10,0,1,20.89
CUST-2024,67,Two Year,Credit Card,44.72,2999.04,0,33,1,0,548.54
CUST-2025,12,Month-to-Month,Credit Card,119.61,1464.6,1,26,0,1,65.28
CUST-2026,20,Two Year,Mailed Check,30.34,550.61,2,20,1,0,360.02
CUST-2027,5,Month-to-Month,Mailed Check,38.07,188.4,2,30,0,1,47.1
CUST-2028,37,Month-to-Month,Electronic Check,33.0,1195.53,0,3,0,0,353.05
CUST-2029,38,One Year,Electronic Check,52.77,1892.86,1,40,1,0,623.02
CUST-2030,9,One Year,Mailed Check,41.02,346.79,0,16,1,0,515.25
CUST-2031,53,One Year,Electronic Check,69.77,3649.75,2,19,1,0,820.41
CUST-2032,44,Two Year,Mailed Check,67.6,2992.17,0,24,0,0,758.44
CUST-2033,24,One Year,Credit Card,110.15,2392.39,0,39,1,1,170.0
CUST-2034,30,One Year,Credit Card,23.47,693.62,0,22,1,0,259.14
CUST-2035,59,Two Year,Electronic Check,51.99,2839.1,5,14,0,0,594.66
CUST-2036,14,One Year,Bank Transfer,79.67,1027.33,3,32,0,1,39.98
CUST-2037,9,Month-to-Month,Mailed Check,80.48,719.59,2,18,0,1,47.91
CUST-2038,40,Two Year,Credit Card,68.01,2575.21,1,14,0,0,752.52
CUST-2039,66,Month-to-Month,Electronic Check,101.57,6476.58,1,40,0,1,129.19
CUST-2040,25,One Year,Electronic Check,26.27,626.54,2,4,1,0,277.96
CUST-2041,22,Two Year,Electronic Check,101.55,2227.96,3,15,0,1,176.82
CUST-2042,4,One Year,Electronic Check,69.48,269.73,1,44,1,1,87.26
CUST-2043,26,One Year,Electronic Check,33.38,906.52,1,31,1,1,35.94
CUST-2044,58,One Year,Bank Transfer,108.57,6000.2,2,21,0,0,1243.25
CUST-2045,29,Month-to-Month,Bank Transfer,84.92,2489.87,3,42,0,1,147.0
CUST-2046,37,Two Year,Electronic Check,36.35,1262.36,1,31,0,0,404.32
CUST-2047,70,Month-to-Month,Mailed Check,23.36,1596.47,2,12,1,1,14.92
CUST-2048,18,Month-to-Month,Electronic Check,34.11,603.47,1,37,1,1,50.26
CUST-2049,42,Month-to-Month,Credit Card,80.88,3224.96,1,25,0,1,92.01
CUST-2050,41,Month-to-Month,Credit Card,37.93,1509.67,1,16,1,0,429.43
CUST-2051,38,Month-to-Month,Credit Card,42.58,1524.02,1,4,0,1,79.98
CUST-2052,34,Two Year,Credit Card,22.51,689.49,1,32,1,0,295.94
CUST-2053,17,Month-to-Month,Electronic Check,92.29,1462.79,1,26,0,1,147.43
CUST-2054,37,Month-to-Month,Electronic Check,101.04,3757.21,2,4,0,1,59.1
CUST-2055,25,Month-to-Month,Mailed Check,99.68,2530.99,2,36,0,1,133.61
CUST-2056,27,Month-to-Month,Credit Card,32.76,833.24,2,6,0,1,53.5
CUST-2057,57,One Year,Electronic Check,110.33,6044.84,2,17,0,0,1454.1
CUST-2058,31,Month-to-Month,Electronic Check,87.23,2448.87,1,30,1,1,121.28
CUST-2059,6,Month-to-Month,Credit Card,109.75,616.07,2,5,0,1,202.86
CUST-2060,40,Month-to-Month,Electronic Check,64.72,2632.51,0,1,0,1,51.59
CUST-2061,12,Month-to-Month,Mailed Check,63.7,757.44,0,12,0,1,41.24
CUST-2062,53,Month-to-Month,Bank Transfer,98.45,4857.12,2,41,1,1,151.22
CUST-2063,71,Month-to-Month,Electronic Check,29.33,1954.6,1,10,1,1,50.87
CUST-2064,10,One Year,Electronic Check,72.09,737.13,1,25,1,1,128.01
CUST-2065,45,Two Year,Bank Transfer,103.64,4343.69,5,20,0,0,1362.56
CUST-2066,17,Month-to-Month,Bank Transfer,103.02,1663.99,1,1,0,1,180.27
CUST-2067,26,Two Year,Credit Card,115.61,3004.82,0,39,1,0,1368.3
CUST-2068,62,Month-to-Month,Electronic Check,89.83,5481.28,0,19,0,1,56.69
CUST-2069,46,Month-to-Month,Electronic Check,40.78,1817.97,2,16,0,1,67.0
CUST-2070,64,Two Year,Bank Transfer,22.03,1459.21,2,15,0,0,242.18
CUST-2071,2,Month-to-Month,Mailed Check,67.94,126.77,1,41,1,1,58.08
CUST-2072,54,Two Year,Electronic Check,71.37,3897.19,0,4,1,0,930.48
CUST-2073,65,Month-to-Month,Bank Transfer,44.03,2644.04,6,13,1,1,42.79
CUST-2074,51,Month-to-Month,Electronic Check,32.47,1643.32,2,23,0,1,31.9
CUST-2075,53,Month-to-Month,Electronic Check,78.62,4294.34,2,3,0,1,59.27
CUST-2076,36,One Year,Electronic Check,96.43,3362.77,1,23,1,1,90.72
CUST-2077,26,One Year,Electronic Check,119.32,3129.14,2,8,0,1,63.18
CUST-2078,29,One Year,Mailed Check,95.83,2843.15,0,2,0,0,1192.47
CUST-2079,21,Month-to-Month,Mailed Check,99.36,1920.48,4,8,0,1,164.23
CUST-2080,11,Month-to-Month,Bank Transfer,81.65,903.43,1,17,0,1,146.43
CUST-2081,40,Month-to-Month,Credit Card,118.59,4923.74,2,35,0,1,205.24
CUST-2082,11,Month-to-Month,Electronic Check,84.0,911.48,0,18,0,1,94.47
CUST-2083,36,Two Year,Electronic Check,106.03,3541.94,0,23,0,0,1282.41
CUST-2084,59,Month-to-Month,Electronic Check,114.58,6212.92,1,3,0,1,106.77
CUST-2085,39,Two Year,Electronic Check,112.99,4137.63,0,8,1,0,1277.23
CUST-2086,54,Two Year,Bank Transfer,58.14,2874.35,3,32,0,1,88.02
CUST-2087,55,Month-to-Month,Bank Transfer,27.87,1497.61,3,0,0,1,41.06
CUST-2088,24,One Year,Bank Transfer,37.19,812.64,2,34,1,1,63.31
CUST-2089,22,Month-to-Month,Electronic Check,25.92,532.33,2,9,1,1,36.91
CUST-2090,69,Month-to-Month,Electronic Check,30.54,2035.58,1,11,0,0,384.07
CUST-2091,56,Month-to-Month,Mailed Check,38.47,2092.03,2,17,1,1,68.47
CUST-2092,33,One Year,Electronic Check,54.11,1758.51,1,13,0,0,603.66
CUST-2093,36,Month-to-Month,Bank Transfer,74.35,2692.24,2,9,0,1,127.24
CUST-2094,20,Month-to-Month,Credit Card,91.17,1653.98,3,9,0,1,151.45
CUST-2095,62,Month-to-Month,Electronic Check,41.09,2323.63,3,17,0,1,38.9
CUST-2096,26,Month-to-Month,Bank Transfer,87.25,2062.36,2,23,1,1,53.38
CUST-2097,66,One Year,Mailed Check,90.43,5750.37,2,0,0,0,1018.99
CUST-2098,40,One Year,Electronic Check,75.86,2750.01,3,29,0,1,48.5
CUST-2099,17,Month-to-Month,Mailed Check,110.36,1898.47,0,14,1,1,95.47
CUST-2100,1,Month-to-Month,Electronic Check,31.1,29.03,2,7,0,1,36.99
CUST-2101,61,One Year,Electronic Check,37.71,2394.35,1,34,1,0,444.85
CUST-2102,43,Month-to-Month,Bank Transfer,62.87,2630.31,2,17,1,1,113.67
CUST-2103,42,One Year,Credit Card,32.67,1326.79,1,40,0,0,369.84
CUST-2104,25,Month-to-Month,Electronic Check,76.63,1948.47,3,15,1,1,41.09
CUST-2105,39,Month-to-Month,Electronic Check,59.84,2350.03,5,20,0,1,60.56
CUST-2106,35,Month-to-Month,Credit Card,48.46,1681.0,2,14,0,1,73.83
CUST-2107,3,Month-to-Month,Credit Card,37.0,115.47,2,4,0,1,25.66
CUST-2108,44,One Year,Bank Transfer,53.53,2268.97,1,44,0,0,633.77
CUST-2109,51,Month-to-Month,Electronic Check,80.8,4208.49,1,6,0,1,151.25
CUST-2110,12,One Year,Credit Card,77.58,890.94,0,6,0,1,80.0
CUST-2111,19,Two Year,Electronic Check,36.36,708.63,5,26,0,1,56.68
CUST-2112,44,Month-to-Month,Bank Transfer,32.49,1342.24,3,24,0,1,23.47
CUST-2113,59,One Year,Electronic Check,22.67,1261.81,2,21,1,0,255.11
CUST-2114,49,Month-to-Month,Bank Transfer,21.24,1042.51,1,12,1,1,11.3
CUST-2115,61,Month-to-Month,Electronic Check,107.98,6138.27,4,16,1,1,78.41
CUST-2116,17,One Year,Mailed Check,24.51,389.33,1,40,1,1,38.35
CUST-2117,57,Month-to-Month,Electronic Check,93.12,5020.1,4,43,0,1,145.99
CUST-2118,55,One Year,Electronic Check,107.2,5906.84,1,12,0,0,1180.08
CUST-2119,47,Month-to-Month,Bank Transfer,29.81,1447.88,1,25,0,1,36.25
CUST-2120,12,One Year,Credit Card,63.63,764.46,0,8,1,0,827.38
CUST-2121,62,Two Year,Credit Card,116.23,7380.45,2,4,0,0,1468.65
CUST-2122,8,Two Year,Electronic Check,103.41,812.0,2,38,0,1,201.62
CUST-2123,21,One Year,Bank Transfer,68.97,1318.51,2,32,1,1,126.42
CUST-2124,70,One Year,Bank Transfer,96.26,6165.92,1,3,1,1,162.85
CUST-2125,25,One Year,Electronic Check,103.34,2539.99,1,27,0,1,159.36
CUST-2126,12,One Year,Electronic Check,54.8,624.17,4,25,0,1,74.6
CUST-2127,15,Month-to-Month,Bank Transfer,109.22,1528.67,2,3,1,1,74.37
CUST-2128,59,Month-to-Month,Credit Card,67.05,3837.03,1,15,0,1,50.18
CUST-2129,26,Month-to-Month,Bank Transfer,72.78,1892.23,2,36,0,1,125.94
CUST-2130,26,Two Year,Mailed Check,119.97,2987.43,3,21,0,1,204.55
CUST-2131,47,Month-to-Month,Mailed Check,104.33,5003.45,3,35,0,1,148.32
CUST-2132,32,Month-to-Month,Electronic Check,56.18,1817.14,2,37,1,1,65.07
CUST-2133,10,Month-to-Month,Bank Transfer,21.03,212.45,0,34,0,1,11.34
CUST-2134,16,One Year,Bank Transfer,82.62,1385.08,2,24,0,1,81.86
CUST-2135,71,One Year,Electronic Check,90.39,6060.13,2,7,0,0,1170.79
CUST-2136,17,Month-to-Month,Credit Card,85.08,1441.6,1,16,0,1,104.54
CUST-2137,23,Month-to-Month,Electronic Check,116.79,2762.25,1,17,0,1,221.2
CUST-2138,26,Two Year,Credit Card,106.3,2727.67,5,11,1,0,1406.15
CUST-2139,7,Month-to-Month,Electronic Check,64.88,462.53,0,32,0,1,82.94
CUST-2140,14,Month-to-Month,Electronic Check,26.29,354.14,3,22,0,1,27.65
CUST-2141,7,One Year,Electronic Check,67.61,467.86,1,11,1,1,134.22
CUST-2142,9,Two Year,Mailed Check,88.92,726.93,0,10,0,0,1057.63
CUST-2143,48,Month-to-Month,Electronic Check,80.77,4062.53,1,12,0,1,93.55
CUST-2144,59,One Year,Mailed Check,73.81,4441.9,0,34,1,0,809.68
CUST-2145,39,Two Year,Mailed Check,66.88,2687.41,0,26,0,0,872.26
CUST-2146,18,Month-to-Month,Bank Transfer,49.38,892.52,3,24,0,1,37.07
CUST-2147,59,Two Year,Electronic Check,47.73,2613.05,1,39,0,0,508.72
CUST-2148,17,One Year,Mailed Check,70.02,1076.85,1,2,1,1,58.77
CUST-2149,14,One Year,Electronic Check,36.06,519.83,0,24,0,1,52.45
CUST-2150,31,One Year,Bank Transfer,54.07,1608.2,5,44,0,0,724.87
CUST-2151,24,Month-to-Month,Electronic Check,52.4,1181.62,1,9,0,1,88.0
CUST-2152,60,Month-to-Month,Credit Card,78.71,4648.22,2,16,0,1,71.61
CUST-2153,45,Month-to-Month,Bank Transfer,26.67,1155.91,1,2,0,1,25.21
CUST-2154,3,Month-to-Month,Mailed Check,102.97,308.21,2,44,0,1,62.19
CUST-2155,37,Month-to-Month,Mailed Check,76.24,2743.5,0,21,0,1,70.81
CUST-2156,43,Two Year,Electronic Check,87.08,3761.61,2,37,0,1,55.64
CUST-2157,40,Two Year,Electronic Check,90.31,3713.6,2,13,0,0,1221.6
CUST-2158,55,One Year,Credit Card,49.15,2512.22,2,26,0,0,619.41
CUST-2159,39,Two Year,Credit Card,67.04,2482.3,1,41,0,0,900.32
CUST-2160,15,One Year,Electronic Check,115.62,1674.51,2,19,0,1,68.13
CUST-2161,4,Month-to-Month,Mailed Check,96.67,403.81,0,17,1,1,97.63
CUST-2162,25,Month-to-Month,Bank Transfer,116.96,2791.84,4,12,1,1,109.04
CUST-2163,13,Month-to-Month,Bank Transfer,94.63,1177.49,1,41,0,1,62.12
CUST-2164,33,One Year,Electronic Check,37.56,1237.03,3,5,0,1,39.2
CUST-2165,16,Month-to-Month,Electronic Check,26.45,407.49,2,9,0,1,25.1
CUST-2166,42,One Year,Electronic Check,77.77,3405.76,2,36,0,1,112.9
CUST-2167,66,Month-to-Month,Credit Card,55.78,3807.28,3,28,0,1,101.8
CUST-2168,55,One Year,Mailed Check,47.55,2555.13,1,5,0,0,644.18
CUST-2169,42,Two Year,Mailed Check,100.72,4216.35,4,38,1,1,163.17
CUST-2170,34,One Year,Credit Card,56.7,1751.8,1,10,0,0,579.92
CUST-2171,30,Two Year,Bank Transfer,51.7,1557.76,1,24,0,0,546.77
CUST-2172,13,Two Year,Credit Card,105.0,1373.3,2,43,1,1,76.53
CUST-2173,13,Two Year,Mailed Check,104.63,1297.46,1,43,1,1,82.46
CUST-2174,18,Two Year,Electronic Check,55.64,934.37,2,29,0,0,610.3
CUST-2175,32,Two Year,Credit Card,103.25,3427.11,3,19,0,0,1138.84
CUST-2176,39,One Year,Mailed Check,105.08,3950.61,2,36,0,1,139.61
CUST-2177,46,Month-to-Month,Electronic Check,62.39,2864.36,1,15,0,1,123.66
CUST-2178,29,Month-to-Month,Electronic Check,26.65,699.43,1,30,0,1,45.04
CUST-2179,62,One Year,Electronic Check,20.16,1202.56,1,28,0,0,220.7
CUST-2180,62,Month-to-Month,Mailed Check,72.33,4585.76,3,5,0,1,98.64
CUST-2181,57,Month-to-Month,Credit Card,54.41,2971.54,2,28,1,1,78.08
CUST-2182,16,Two Year,Credit Card,119.71,1897.11,1,31,1,1,207.59
CUST-2183,56,Two Year,Credit Card,97.24,5072.31,1,8,0,0,1038.47
CUST-2184,10,Two Year,Electronic Check,96.13,925.23,0,36,0,1,130.15
CUST-2185,30,Month-to-Month,Electronic Check,115.52,3601.26,2,22,0,1,173.72
CUST-2186,25,Month-to-Month,Electronic Check,108.77,2678.37,1,15,0,1,176.09
CUST-2187,5,Month-to-Month,Credit Card,51.82,268.24,2,17,0,1,36.26
CUST-2188,65,Month-to-Month,Electronic Check,36.6,2462.99,3,18,1,1,29.31
CUST-2189,49,Month-to-Month,Bank Transfer,94.59,4827.83,2,43,1,1,144.99
CUST-2190,3,Month-to-Month,Bank Transfer,57.83,179.44,2,1,1,1,102.69
CUST-2191,45,Two Year,Mailed Check,67.32,2727.95,1,9,1,0,835.8
CUST-2192,14,One Year,Electronic Check,83.04,1209.18,3,11,1,1,163.58
CUST-2193,30,Month-to-Month,Credit Card,110.79,3059.86,0,17,0,1,91.3
CUST-2194,68,Month-to-Month,Credit Card,61.91,3814.1,2,18,1,0,846.11
CUST-2195,18,Month-to-Month,Electronic Check,98.33,1607.65,4,37,0,1,105.0
CUST-2196,62,Month-to-Month,Mailed Check,46.83,2765.07,1,36,0,1,88.76
CUST-2197,37,Two Year,Credit Card,89.8,3299.74,1,26,0,0,935.44
CUST-2198,25,Month-to-Month,Electronic Check,20.16,484.01,1,13,1,1,24.32
CUST-2199,48,Month-to-Month,Mailed Check,107.15,4648.59,3,44,0,1,83.67
CUST-2200,65,Month-to-Month,Electronic Check,23.04,1454.88,1,33,0,1,29.53
CUST-2201,53,Month-to-Month,Mailed Check,91.28,4674.9,2,1,0,1,163.04
CUST-2202,15,One Year,Electronic Check,24.63,374.45,0,43,0,0,331.98
CUST-2203,49,One Year,Mailed Check,46.62,2151.75,1,32,0,1,80.01
CUST-2204,68,One Year,Electronic Check,69.72,4421.56,3,18,1,0,765.98
CUST-2205,12,Month-to-Month,Mailed Check,61.99,698.05,3,26,1,1,37.78
CUST-2206,59,One Year,Credit Card,39.18,2185.78,3,29,1,1,64.05
CUST-2207,37,One Year,Credit Card,53.38,1955.06,1,6,0,0,599.26
CUST-2208,61,Two Year,Credit Card,92.77,5493.33,3,26,0,0,1154.54
CUST-2209,43,Month-to-Month,Bank Transfer,86.93,3553.09,1,20,0,1,121.85
CUST-2210,70,Month-to-Month,Electronic Check,27.18,1819.17,2,6,0,1,42.36
CUST-2211,39,One Year,Electronic Check,94.73,3530.58,2,24,0,1,103.46
CUST-2212,56,One Year,Credit Card,25.3,1481.78,2,37,1,0,277.58
CUST-2213,63,Month-to-Month,Electronic Check,74.29,4375.82,4,17,0,1,138.41
CUST-2214,46,Month-to-Month,Electronic Check,46.01,2164.52,4,32,1,1,73.44
CUST-2215,11,Month-to-Month,Bank Transfer,78.77,871.87,1,32,1,1,71.48
CUST-2216,62,Two Year,Electronic Check,46.13,2576.44,0,31,0,0,483.09
CUST-2217,25,Month-to-Month,Electronic Check,118.5,3107.59,2,24,1,1,64.19
CUST-2218,71,Two Year,Credit Card,50.97,3667.6,2,13,1,0,637.64
CUST-2219,52,Month-to-Month,Credit Card,44.2,2303.84,1,37,0,1,56.74
CUST-2220,4,Two Year,Mailed Check,47.85,183.9,4,37,0,1,61.05
CUST-2221,59,Two Year,Credit Card,109.65,6361.19,4,3,0,0,1505.84
CUST-2222,20,Month-to-Month,Bank Transfer,83.62,1568.7,2,43,0,1,139.24
CUST-2223,63,Two Year,Bank Transfer,93.07,5308.28,3,17,0,0,1048.47
CUST-2224,54,Month-to-Month,Electronic Check,111.8,6190.56,3,9,0,1,153.23
CUST-2225,57,Two Year,Electronic Check,111.19,6556.31,1,34,0,0,1342.12
CUST-2226,41,One Year,Bank Transfer,93.89,3558.36,2,34,0,1,106.82
CUST-2227,3,Month-to-Month,Credit Card,39.78,121.5,1,39,0,1,32.27
CUST-2228,6,One Year,Bank Transfer,104.34,633.03,1,22,0,1,151.24
CUST-2229,5,Two Year,Electronic Check,40.38,187.11,1,24,0,1,45.97
CUST-2230,5,Month-to-Month,Electronic Check,94.29,454.14,2,0,0,1,49.42
CUST-2231,54,One Year,Credit Card,88.56,4607.28,2,17,0,1,48.02
CUST-2232,47,One Year,Electronic Check,95.89,4569.9,0,14,1,0,1229.63
CUST-2233,49,Two Year,Mailed Check,73.27,3682.32,1,24,0,0,945.45
CUST-2234,9,Month-to-Month,Electronic Check,83.87,690.08,1,31,0,1,115.54
CUST-2235,20,Month-to-Month,Electronic Check,115.33,2270.72,1,19,0,1,128.28
CUST-2236,61,Month-to-Month,Bank Transfer,30.11,1862.91,1,16,0,1,44.61
CUST-2237,35,One Year,Bank Transfer,50.88,1812.73,2,10,0,0,687.16
CUST-2238,50,Month-to-Month,Electronic Check,81.14,3741.36,0,12,0,1,104.92
CUST-2239,62,Two Year,Electronic Check,116.41,7064.6,1,24,1,0,1321.53
CUST-2240,17,Month-to-Month,Credit Card,29.56,516.91,2,19,1,1,48.17
CUST-2241,3,One Year,Electronic Check,22.25,63.26,2,24,0,0,237.53
CUST-2242,32,Month-to-Month,Mailed Check,25.57,788.59,1,41,1,1,20.99
CUST-2243,13,Month-to-Month,Credit Card,25.24,334.9,1,44,0,1,43.94
CUST-2244,68,Month-to-Month,Electronic Check,110.78,6880.66,1,30,1,1,205.86
CUST-2245,14,Month-to-Month,Credit Card,92.13,1327.13,2,0,0,1,100.34
CUST-2246,11,One Year,Electronic Check,87.71,913.36,0,15,0,1,85.14
CUST-2247,56,Two Year,Mailed Check,72.26,3642.78,1,27,0,0,914.71
CUST-2248,67,One Year,Electronic Check,98.2,6152.55,2,20,0,0,1269.18
CUST-2249,29,Two Year,Credit Card,35.56,941.96,3,29,1,0,371.89
CUST-2250,9,Two Year,Electronic Check,59.19,486.82,0,2,0,0,784.89
CUST-2251,67,One Year,Electronic Check,69.0,4641.15,1,33,0,0,909.8
CUST-2252,25,Two Year,Credit Card,31.04,723.31,1,5,0,0,369.41
CUST-2253,42,One Year,Mailed Check,61.95,2706.53,1,42,0,0,756.88
CUST-2254,9,Month-to-Month,Mailed Check,51.65,454.38,1,28,0,1,69.69
CUST-2255,40,One Year,Electronic Check,23.56,913.2,2,2,1,0,297.71
CUST-2256,25,Month-to-Month,Bank Transfer,33.67,812.41,3,32,1,1,39.92
CUST-2257,5,One Year,Electronic Check,96.4,483.87,1,10,0,1,165.99
CUST-2258,11,One Year,Electronic Check,21.8,232.09,0,44,0,1,21.08
CUST-2259,59,Month-to-Month,Mailed Check,113.43,6152.23,1,4,0,1,154.61
CUST-2260,38,Month-to-Month,Electronic Check,28.64,1123.17,1,31,1,1,23.28
CUST-2261,5,Two Year,Credit Card,99.92,481.74,2,17,1,0,1215.41
CUST-2262,48,One Year,Credit Card,109.86,4804.49,3,19,0,1,196.24
CUST-2263,18,Month-to-Month,Bank Transfer,114.11,2011.68,1,38,1,1,94.02
CUST-2264,70,One Year,Credit Card,106.75,7450.84,4,39,0,0,1376.65
CUST-2265,37,One Year,Bank Transfer,48.76,1698.29,1,27,0,1,45.07
CUST-2266,60,Month-to-Month,Electronic Check,53.31,3262.74,1,12,1,1,29.41
CUST-2267,48,Two Year,Bank Transfer,62.65,3008.6,4,25,0,0,714.14
CUST-2268,28,One Year,Electronic Check,33.93,947.71,4,15,0,0,463.95
CUST-2269,69,Month-to-Month,Electronic Check,22.23,1477.31,1,24,1,1,19.85
CUST-2270,40,Two Year,Credit Card,106.91,4465.79,4,9,0,0,1098.25
CUST-2271,45,Two Year,Mailed Check,75.41,3193.67,4,28,0,0,1029.1
CUST-2272,62,Month-to-Month,Credit Card,80.87,4947.03,2,37,1,1,82.3
CUST-2273,58,Month-to-Month,Electronic Check,112.7,6185.97,1,19,1,1,136.64
CUST-2274,67,Month-to-Month,Bank Transfer,86.51,5864.11,0,25,1,1,95.65
CUST-2275,56,One Year,Electronic Check,89.09,4525.9,2,31,0,1,171.14
CUST-2276,40,One Year,Bank Transfer,98.7,3580.38,1,38,0,0,1228.52
CUST-2277,40,One Year,Bank Transfer,31.63,1292.57,1,37,1,0,392.83
CUST-2278,33,Two Year,Mailed Check,56.02,1784.22,3,23,0,1,58.73
CUST-2279,6,One Year,Electronic Check,116.82,666.7,3,30,0,1,175.73
CUST-2280,19,Month-to-Month,Electronic Check,112.29,2114.58,1,39,0,1,173.61
CUST-2281,40,Month-to-Month,Electronic Check,108.41,4359.32,4,11,0,1,204.47
CUST-2282,59,Month-to-Month,Bank Transfer,65.21,3578.77,0,35,0,1,118.85
CUST-2283,59,Month-to-Month,Credit Card,105.72,5787.23,1,9,1,1,98.58
CUST-2284,48,One Year,Electronic Check,24.84,1244.45,4,5,1,0,301.91
CUST-2285,41,Two Year,Bank Transfer,34.85,1412.35,1,6,0,0,474.22
